2,100,0.281
2,200,0.543
2,300,0.832
2,400,1.114
2,500,1.309
2,600,1.688
2,700,1.939
2,800,2.112
2,900,2.341
2,1000,2.551
2,1100,2.941
2,1200,3.183
2,1300,3.341
2,1400,2.842
2,1500,3.019
2,1600,3.212
2,1700,3.384
2,1800,3.565
2,1900,3.688
2,2000,3.852
2,2100,4.19
2,2200,4.421
2,2300,4.561
2,2400,4.775
2,2500,4.893
2,2600,5.025
2,2700,5.345
2,2800,5.405
2,2900,5.961
2,3000,7.067
2,3100,6.602
2,3200,6.805
2,3300,6.488
2,3400,6.617
2,3500,6.593
2,3600,6.732
2,3700,6.994
2,3800,6.998
2,3900,7.204
2,4000,7.324
2,4100,8.224
2,4200,8.171
2,4300,8.324
2,4400,8.517
2,4500,8.655
2,4600,8.92
2,4700,9.254
2,4800,9.333
2,4900,9.568
2,5000,9.887
2,5100,10.137
2,5200,10.251
2,5300,10.378
2,5400,11.074
2,5500,11.009
2,5600,10.978
2,5700,11.211
2,5800,11.303
2,5900,11.689
2,6000,11.679
2,6100,11.892
2,6200,12.169
2,6300,12.21
2,6400,12.519
2,6500,12.946
2,6600,12.876
2,6700,13.067
2,6800,13.097
2,6900,13.262
2,7000,13.416
2,7100,13.508
2,7200,13.666
2,7300,13.825
2,7400,14.118
2,7500,14.282
2,7600,14.381
2,7700,14.719
2,7800,16.584
2,7900,16.886
2,8000,16.697
2,8100,15.486
2,8200,16.417
2,8300,17.626
2,8400,18.288
2,8500,16.862
2,8600,17.468
2,8700,16.957
2,8800,17.291
2,8900,17.472
2,9000,17.675
2,9100,18.028
2,9200,18.913
2,9300,18.497
2,9400,18.721
2,9500,18.935
2,9600,20.072
2,9700,19.765
2,9800,19.606
2,9900,19.812
2,10000,19.961
2,10100,20.243
2,10200,20.419
2,10300,20.796
2,10400,20.926
2,10500,21.13
2,10600,21.236
2,10700,21.452
2,10800,21.724
2,10900,22.118
2,11000,21.998
2,11100,22.3
2,11200,22.53
2,11300,22.648
2,11400,22.846
2,11500,22.931
2,11600,23.2
2,11700,23.322
2,11800,23.638
2,11900,23.726
2,12000,23.882
2,12100,24.119
2,12200,24.362
2,12300,24.491
2,12400,24.591
2,12500,24.762
2,12600,24.961
2,12700,25.198
2,12800,25.285
2,12900,25.29
2,13000,25.831
2,13100,25.806
2,13200,25.791
2,13300,26.046
2,13400,26.121
2,13500,26.357
2,13600,26.446
2,13700,26.723
2,13800,26.743
2,13900,28.617
2,14000,27.92
2,14100,27.202
2,14200,27.463
2,14300,27.56
2,14400,27.674
2,14500,30.718
2,14600,30.086
2,14700,33.579
2,14800,29.838
2,14900,35.938
2,15000,49.643
2,15100,40.745
2,15200,35.436
2,15300,31.848
2,15400,30.857
2,15500,29.918
2,15600,30.154
2,15700,30.255
2,15800,29.995
2,15900,30.333
2,16000,30.279
2,16100,30.441
2,16200,30.586
2,16300,31.324
2,16400,31.009
2,16500,31.619
2,16600,31.868
2,16700,32.195
2,16800,32.612
2,16900,32.855
2,17000,34.156
2,17100,35.866
